Account_No,Month_ID,Product_Category, Marketing Spend 
18989147,139,Services,32
22222619,135,Support,32
22525115,139,Services,32
23232619,139,Support,32
23636604,139,Online Products,32
27979953,136,Support,32
28585106,139,Online Products,32
32020127,137,Support,32
32222153,133,Support,32
36060184,135,Support,32
36060184,122,Online Products,32
39090963,137,Online Products,32
39292124,135,Support,32
39898184,139,Online Products,32
42222153,139,Support,32
42222594,137,Online Products,32
44949942,139,Services,32
46363184,139,Services,32
48181521,134,Online Products,32
52222144,139,Support,32
53333960,136,Online Products,32
53535951,133,Online Products,32
54747520,139,Online Products,32
56060521,139,Support,32
5959107,136,Services,32
59999138,139,Online Products,32
6060882,133,Support,32
6262604,136,Online Products,32
69393112,128,Support,32
70404143,138,Support,32
71111522,133,Services,32
71515614,126,Support,32
72626521,139,Online Products,32
74242614,139,Support,32
76262959,132,Online Products,32
77272172,136,Support,32
77373102,133,Services,32
78484143,133,Online Products,32
78484143,137,Online Products,32
82424132,137,Support,32
82424185,133,Support,32
83434594,139,Support,32
83838111,136,Support,32
8484111,137,Support,32
86060129,133,Support,32
86060129,136,Support,32
89292520,132,Support,32
88989184,122,Online Products,32
99595119,136,Online Products,32
42222594,133,Online Products,32
67676520,124,Support,32
21818156,122,Online Products,32
18888214,133,Online Products,32
32020127,136,Online Products,32
42222594,125,Online Products,32
25757967,135,Support,32
31515815,121,Support,32
38686966,132,Online Products,32
9191882,131,Support,32
78585797,128,Services,32
91111105,129,Online Products,32
3333165,134,Support,31
19292213,125,Online Products,31
87373132,137,Support,31
3333165,136,Support,31
19292522,121,Support,31
19292522,123,Support,31
19292522,129,Support,31
80808594,125,Services,31
47070521,131,Online Products,31
36565815,123,Support,31
99595119,123,Online Products,31
84343952,138,Support,31
41515165,123,Online Products,31
23232619,137,Services,31
27575845,138,Support,31
90404604,132,Support,31
91111110,137,Support,31
9191882,139,Services,31
92424523,136,Online Products,31
93030881,133,Online Products,31
93939523,136,Online Products,31
94444521,136,Services,31
94545603,132,Support,31
96565604,132,Online Products,31
98989211,139,Support,31
99494881,139,Services,31
10808965,139,Online Products,31
12020213,133,Services,31
127,133,Services,31
14343143,134,Online Products,31
1515106,139,Support,31
17171394,136,Support,31
20707110,136,Online Products,31
23333619,139,Support,31
23333619,134,Online Products,31
23636522,134,Services,31
24848112,137,Support,31
26060124,137,Online Products,31
27777521,136,Online Products,31
28686156,139,Support,31
29494815,133,Support,31
32020127,132,Online Products,31
32929524,137,Support,31
32929524,136,Online Products,31
39494140,139,Services,31
40303520,134,Support,31
41515165,132,Support,31
43333143,139,Services,31
46464521,134,Online Products,31
47272521,133,Online Products,31
48787522,133,Support,31
52222144,132,Support,31
55858521,135,Online Products,31
57070156,138,Online Products,31
58585974,133,Support,31
58686103,139,Online Products,31
59393604,139,Services,31
61212520,139,Services,31
61414132,135,Support,31
62222129,138,Online Products,31
63636160,137,Online Products,31
66363521,133,Support,31
6666605,138,Support,31
68181520,135,Support,31
69191521,135,Support,31
69999604,133,Support,31
71414953,139,Services,31
73030153,134,Support,31
76161172,139,Services,31
7676214,137,Online Products,31
76969156,132,Support,31
77272172,134,Online Products,31
79090106,134,Online Products,31
80404108,131,Support,31
81111523,139,Services,31
82424111,136,Online Products,31
83434594,135,Support,31
8686141,135,Online Products,31
89292520,139,Online Products,31
90404603,133,Online Products,31
69898614,135,Services,31
22222619,128,Services,31
29393604,124,Online Products,31
95555132,129,Services,31
95555132,130,Online Products,31
96969142,133,Services,31
59393604,135,Services,30
9797210,138,Online Products,30
45555157,129,Support,30
38686966,131,Online Products,30
57373109,128,Online Products,30
43333143,128,Services,30
61010521,131,Online Products,30
93737603,139,Support,30
93939111,136,Support,30
94040152,132,Support,30
94545603,134,Online Products,30
95555132,138,Support,30
95656127,133,Online Products,30
97575523,135,Online Products,30
98383961,134,Support,30
99595119,132,Support,30
99696209,133,Support,30
12828111,139,Support,30
19797619,137,Online Products,30
19898153,138,Services,30
22323968,134,Support,30
23232619,133,Support,30
23333619,134,Support,30
28888143,134,Support,30
29696108,137,Services,30
30707138,139,Services,30
32828132,133,Support,30
33636619,139,Support,30
36565111,134,Support,30
37878619,134,Support,30
38686957,133,Support,30
42121111,137,Support,30
49898165,135,Support,30
52121521,137,Support,30
54040604,134,Support,30
54343132,138,Support,30
5454845,134,Support,30
56060521,137,Support,30
56969165,136,Support,30
58080144,133,Support,30
58282132,132,Online Products,30
6666605,137,Online Products,30
67171964,139,Services,30
68080959,136,Support,30
69393112,133,Support,30
70909129,138,Support,30
70909614,135,Support,30
71515614,121,Support,30
71515614,124,Support,30
76262959,139,Support,30
76363102,133,Support,30
77272172,138,Online Products,30
77373102,137,Online Products,30
77373102,132,Online Products,30
77373102,135,Services,30
79090106,139,Services,30
79090106,135,Online Products,30
82222183,134,Support,30
84242119,134,Online Products,30
86565151,127,Online Products,30
19898153,121,Online Products,30
69898614,131,Services,30
20505214,122,Online Products,30
90101594,124,Online Products,30
18888214,120,Online Products,30
52121521,136,Online Products,30
93636603,125,Services,30
19898153,130,Online Products,30
32020127,126,Services,30
99292603,123,Support,30
16767845,130,Support,30
9797210,130,Support,30
72727797,134,Online Products,29
15959132,124,Online Products,29
82020974,134,Online Products,29
96969142,131,Services,29
93030881,121,Online Products,29
78484937,138,Services,29
9797210,123,Online Products,29
2020106,132,Support,29
86767603,137,Online Products,29
78484937,132,Services,29
64545520,128,Services,29
95555132,124,Online Products,29
44949942,127,Services,29
47070521,121,Online Products,29
3333165,133,Support,29
91111105,135,Support,29
92222100,137,Support,29
94444521,139,Services,29
94545603,134,Support,29
95555108,133,Support,29
95555132,138,Services,29
96060112,134,Online Products,29
96969142,139,Services,29
97575523,136,Support,29
98181100,133,Support,29
98383961,138,Support,29
98888105,133,Support,29
99999152,123,Online Products,29
127,139,Services,29
12828111,139,Services,29
13535109,132,Support,29
14040147,136,Support,29
14444106,139,Online Products,29
17575184,137,Online Products,29
19090953,139,Online Products,29
19797619,139,Services,29
19898153,137,Support,29
22323968,135,Online Products,29
23737520,139,Support,29
24343619,133,Services,29
26060124,138,Online Products,29
29494815,137,Support,29
29696108,132,Services,29
32121521,126,Support,29
32222153,137,Support,29
33030521,136,Support,29
33737110,138,Support,29
35858152,139,Services,29
36565111,136,Support,29
39494140,133,Support,29
39595961,135,Support,29
39898184,138,Online Products,29
42222594,138,Support,29
47979520,139,Support,29
48585111,132,Online Products,29
49696521,134,Support,29
51717109,133,Online Products,29
54040604,135,Support,29
55858521,132,Support,29
58282132,133,Online Products,29
59999138,132,Support,29
60303594,139,Support,29
63131124,138,Support,29
64747111,137,Support,29
64747213,135,Online Products,29
68181520,137,Support,29
68484165,135,Support,29
69494184,136,Online Products,29
69797108,139,Services,29
70202603,137,Support,29
70606112,134,Support,29
72727797,134,Support,29
76161172,136,Support,29
76363102,139,Online Products,29
7676214,136,Online Products,29
77373102,134,Support,29
82121111,129,Online Products,29
82121111,134,Support,29
82727171,137,Support,29
84848124,139,Support,29
85555144,137,Support,29
85555144,136,Support,29
89393974,136,Support,29
90404603,133,Support,29
75252392,130,Online Products,29
78484937,137,Online Products,29
58686103,123,Support,29
18888214,130,Online Products,29
47070521,127,Online Products,29
24343524,131,Services,29
82727171,128,Services,29
6666605,133,Services,29
82121160,137,Services,29
34848138,131,Services,28
78989797,136,Support,28
84343952,137,Support,28
20909162,134,Services,28
76161797,131,Support,28
43333143,134,Services,28
91111105,138,Online Products,28
53535951,135,Services,28
78484937,138,Online Products,28
73737106,135,Online Products,28
33636619,123,Support,28
30303520,121,Support,28
49898165,124,Online Products,28
91313118,135,Support,28
91818594,139,Support,28
93030881,136,Online Products,28
93131603,137,Support,28
93434523,132,Services,28
93939108,138,Services,28
94646594,137,Support,28
96565604,136,Services,28
96969142,137,Support,28
10808965,139,Support,28
12020213,139,Services,28
14040147,139,Online Products,28
14444106,136,Support,28
14444106,134,Online Products,28
17171394,135,Support,28
17272145,137,Support,28
18888214,132,Support,28
19191106,134,Support,28
23535619,135,Online Products,28
24343619,139,Support,28
24848972,136,Support,28
27171133,139,Online Products,28
28686156,136,Support,28
30404212,134,Support,28
30606604,139,Services,28
30707619,139,Online Products,28
33030521,132,Support,28
34444939,137,Support,28
35858154,137,Online Products,28
36060184,137,Support,28
37878619,135,Online Products,28
3838966,139,Services,28
39898184,132,Support,28
41313520,139,Services,28
43939960,138,Online Products,28
44141213,135,Services,28
45353143,139,Online Products,28
46464521,135,Support,28
48080124,138,Support,28
48181521,138,Services,28
48585111,137,Online Products,28
50303109,131,Support,28
53535951,134,Services,28
56161110,134,Support,28
56666156,137,Support,28
58585977,138,Services,28
58686103,139,Services,28
59090604,134,Support,28
5959107,137,Services,28
61010101,136,Support,28
61717156,132,Services,28
61717156,136,Online Products,28
6262604,133,Support,28
6262604,137,Support,28
70404109,139,Online Products,28
70909129,133,Support,28
76969156,139,Services,28
79090106,136,Online Products,28
81212521,132,Online Products,28
82121111,132,Support,28
82727171,135,Support,28
83939132,139,Online Products,28
8686141,138,Online Products,28
23535619,130,Services,28
23232619,128,Online Products,28
28282143,133,Support,28
66363521,127,Online Products,28
45555157,134,Support,28
47272619,133,Services,28
52222144,138,Online Products,28
52121521,134,Online Products,28
98080522,134,Support,28
79292522,123,Support,28
42121111,127,Online Products,28
9797210,124,Online Products,28
48080124,126,Online Products,27
3838966,123,Online Products,27
31515815,137,Support,27
64545520,136,Online Products,27
98989124,120,Support,27
16767845,128,Support,27
5151100,123,Services,27
72828185,137,Online Products,27
91111105,136,Support,27
91111105,134,Support,27
91313118,133,Support,27
94545124,133,Support,27
94545603,139,Services,27
98989211,133,Support,27
12828111,134,Support,27
12929521,124,Support,27
1515106,139,Services,27
23737520,137,Support,27
23737619,138,Support,27
26565108,139,Support,27
27171133,133,Support,27
27777521,135,Online Products,27
