Account_No,Month_ID,Product_Category,Target
24848619,139,Services,58.8
46868521,138,Support,58.8
61717156,143,Online Products,58.8
63131124,143,Online Products,58.8
92525956,137,Support,58.548
18989147,137,Support,58.548
30404976,137,Support,58.548
53333960,135,Support,58.548
56161110,137,Support,58.548
68181140,137,Support,58.548
76161956,137,Support,58.548
78484937,137,Support,58.548
78585797,135,Online Products,58.548
97272523,143,Online Products,57.96
20707110,140,Services,57.96
24848619,140,Services,57.96
41414520,138,Online Products,57.96
50101975,142,Services,57.96
5151100,143,Online Products,57.96
55656134,143,Online Products,57.96
59393604,143,Online Products,57.96
67171964,143,Online Products,57.96
70202109,143,Online Products,57.96
77272172,143,Online Products,57.96
78585797,143,Online Products,57.96
84848594,140,Support,57.96
82222183,136,Online Products,57.12
83434594,136,Support,57.12
98484603,133,Support,57.12
24848619,139,Support,57.12
53333960,141,Support,57.12
6262604,142,Services,57.12
83434594,142,Support,57.12
90101594,134,Services,57.12
1010124,141,Services,56.28
1010124,140,Services,56.28
19191106,142,Online Products,56.28
24848619,138,Support,56.28
53333960,140,Support,56.28
58080144,132,Online Products,56.28
62323967,141,Services,56.28
66363521,141,Services,56.28
75252392,133,Support,56.28
81111523,141,Services,56.28
81313144,142,Online Products,56.28
127,142,Online Products,55.44
14747127,142,Online Products,55.44
20505214,132,Support,55.44
27777521,134,Services,55.44
29696108,142,Online Products,55.44
44141213,142,Services,55.44
47676145,142,Online Products,55.44
48787522,134,Services,55.44
57070137,142,Online Products,55.44
58585977,142,Online Products,55.44
78484143,142,Online Products,55.44
81111523,140,Services,55.44
92525956,132,Services,54.6
95555132,142,Online Products,54.6
97272523,142,Online Products,54.6
1414111,142,Online Products,54.6
1515140,142,Support,54.6
18989147,132,Services,54.6
22525845,142,Online Products,54.6
23737619,142,Services,54.6
38686966,138,Online Products,54.6
56161110,132,Services,54.6
59393604,142,Online Products,54.6
61717156,142,Online Products,54.6
63131124,142,Online Products,54.6
68181140,132,Services,54.6
76161956,132,Services,54.6
78484937,132,Services,54.6
78585797,142,Online Products,54.6
83434594,138,Services,54.6
90404603,133,Support,54.6
92525956,136,Support,54.264
1515140,136,Support,54.264
18989147,136,Support,54.264
42222153,136,Support,54.264
56161110,136,Support,54.264
68181140,136,Support,54.264
76161956,136,Support,54.264
78484937,136,Support,54.264
29494815,134,Services,53.76
32323963,134,Services,53.76
37878619,134,Services,53.76
38686966,139,Online Products,53.76
42222153,142,Support,53.76
42222594,134,Services,53.76
47272619,134,Services,53.76
5151100,142,Online Products,53.76
55656521,134,Services,53.76
57070156,134,Support,53.76
77272172,142,Online Products,53.76
77373102,134,Services,53.76
94646594,141,Services,52.92
1010124,141,Online Products,52.92
1010124,140,Online Products,52.92
20707110,138,Services,52.92
55656134,142,Online Products,52.92
67171964,142,Online Products,52.92
70202109,142,Online Products,52.92
92525956,135,Support,52.836
18989147,135,Support,52.836
30404976,136,Support,52.836
56161110,135,Support,52.836
68181140,135,Support,52.836
76161956,135,Support,52.836
78484937,135,Support,52.836
82424111,137,Online Products,52.836
1515140,138,Services,52.08
41818594,132,Online Products,52.08
46868521,141,Services,52.08
50101975,141,Services,52.08
50101975,140,Services,52.08
66363521,142,Services,52.08
84848594,139,Services,52.08
30404976,135,Support,51.408
58080144,137,Support,51.408
83434594,135,Support,51.408
1010124,138,Services,51.24
42222153,138,Services,51.24
6060882,143,Services,51.24
61717522,132,Online Products,51.24
62323967,142,Services,51.24
81111523,138,Services,51.24
81313144,141,Online Products,51.24
81313144,140,Online Products,51.24
84848594,140,Services,51.24
1010124,139,Services,50.4
127,141,Online Products,50.4
127,140,Online Products,50.4
14747127,141,Online Products,50.4
14747127,140,Online Products,50.4
19191106,141,Online Products,50.4
19191106,140,Online Products,50.4
29696108,141,Online Products,50.4
29696108,140,Online Products,50.4
47676145,141,Online Products,50.4
47676145,140,Online Products,50.4
53333960,139,Services,50.4
57070137,141,Online Products,50.4
57070137,140,Online Products,50.4
58585977,141,Online Products,50.4
58585977,140,Online Products,50.4
78484143,141,Online Products,50.4
78484143,140,Online Products,50.4
82424111,143,Online Products,50.4
83434594,141,Support,50.4
84848594,139,Support,50.4
1515140,135,Support,49.98
20707110,139,Services,49.56
22525845,141,Online Products,49.56
22525845,140,Online Products,49.56
24848619,141,Services,49.56
53333960,140,Services,49.56
6262604,143,Services,49.56
63131124,140,Online Products,49.56
83434594,140,Support,49.56
84848594,138,Support,49.56
94646594,142,Services,48.72
95555132,141,Online Products,48.72
95555132,140,Online Products,48.72
97272523,141,Online Products,48.72
97272523,140,Online Products,48.72
1414111,141,Online Products,48.72
1414111,140,Online Products,48.72
41414520,134,Online Products,48.72
5151100,141,Online Products,48.72
5151100,140,Online Products,48.72
53333960,139,Support,48.72
58080144,143,Support,48.72
59393604,141,Online Products,48.72
59393604,140,Online Products,48.72
61717156,141,Online Products,48.72
61717156,140,Online Products,48.72
63131124,141,Online Products,48.72
77272172,141,Online Products,48.72
77272172,140,Online Products,48.72
78585797,141,Online Products,48.72
78585797,140,Online Products,48.72
90101594,132,Online Products,48.72
42222153,135,Support,48.552
92525956,143,Support,47.88
1010124,138,Online Products,47.88
1515140,141,Support,47.88
18989147,143,Support,47.88
41414520,133,Online Products,47.88
44141213,143,Services,47.88
46868521,142,Services,47.88
53333960,138,Support,47.88
55656134,141,Online Products,47.88
55656134,140,Online Products,47.88
56161110,143,Support,47.88
67171964,141,Online Products,47.88
67171964,140,Online Products,47.88
68181140,143,Support,47.88
70202109,141,Online Products,47.88
70202109,140,Online Products,47.88
76161956,143,Support,47.88
78484937,143,Support,47.88
78585797,139,Online Products,47.88
81111523,139,Services,47.88
82222183,143,Online Products,47.88
41818594,137,Support,47.124
61717522,137,Support,47.124
1010124,139,Online Products,47.04
1515140,140,Support,47.04
23737619,143,Services,47.04
27777521,132,Online Products,47.04
30404976,143,Support,47.04
42222153,141,Support,47.04
48787522,132,Online Products,47.04
50101975,138,Services,47.04
19191106,138,Online Products,46.2
24848619,142,Services,46.2
42222153,140,Support,46.2
81313144,138,Online Products,46.2
39090963,137,Online Products,45.696
82424111,136,Online Products,45.696
127,138,Online Products,45.36
14747127,138,Online Products,45.36
29494815,132,Online Products,45.36
29696108,138,Online Products,45.36
32323963,132,Online Products,45.36
37878619,132,Online Products,45.36
41818594,143,Support,45.36
42222594,132,Online Products,45.36
47272619,132,Online Products,45.36
47676145,138,Online Products,45.36
55656521,132,Online Products,45.36
57070137,138,Online Products,45.36
57070156,133,Support,45.36
58585977,138,Online Products,45.36
77373102,132,Online Products,45.36
78484143,138,Online Products,45.36
81313144,139,Online Products,45.36
82424111,142,Online Products,45.36
92525956,142,Support,44.52
95555132,138,Online Products,44.52
127,139,Online Products,44.52
1414111,138,Online Products,44.52
14747127,139,Online Products,44.52
18989147,142,Support,44.52
19191106,139,Online Products,44.52
20707110,134,Services,44.52
22525845,138,Online Products,44.52
29696108,139,Online Products,44.52
47676145,139,Online Products,44.52
50101975,139,Services,44.52
56161110,142,Support,44.52
57070137,139,Online Products,44.52
58080144,142,Support,44.52
58585977,139,Online Products,44.52
61717156,138,Online Products,44.52
61717522,143,Support,44.52
62323967,143,Services,44.52
63131124,138,Online Products,44.52
66363521,143,Services,44.52
68181140,142,Support,44.52
76161956,142,Support,44.52
78484143,139,Online Products,44.52
78484937,142,Support,44.52
83434594,139,Services,44.52
84848594,141,Services,44.52
22222619,137,Online Products,44.268
58080144,136,Support,44.268
90101594,137,Support,44.268
95555132,139,Online Products,43.68
97272523,138,Online Products,43.68
1414111,139,Online Products,43.68
20707110,133,Services,43.68
5151100,138,Online Products,43.68
55656134,138,Online Products,43.68
59393604,138,Online Products,43.68
6060882,134,Support,43.68
61717156,139,Online Products,43.68
67171964,138,Online Products,43.68
70202109,138,Online Products,43.68
77272172,138,Online Products,43.68
78585797,138,Online Products,43.68
83434594,140,Services,43.68
27777521,137,Support,42.84
30404976,142,Support,42.84
38686966,134,Online Products,42.84
39090963,143,Online Products,42.84
41414520,132,Online Products,42.84
48787522,137,Support,42.84
5151100,139,Online Products,42.84
53333960,141,Services,42.84
55656134,139,Online Products,42.84
58080144,138,Services,42.84
67171964,139,Online Products,42.84
70202109,139,Online Products,42.84
77272172,139,Online Products,42.84
81111523,134,Services,42.84
83434594,139,Support,42.84
90101594,143,Support,42.84
94646594,143,Services,42
1515140,139,Services,42
22222619,143,Online Products,42
38686966,133,Online Products,42
6262604,134,Support,42
81111523,133,Services,42
83434594,138,Support,42
29494815,137,Support,41.412
32323963,137,Support,41.412
37878619,137,Support,41.412
41818594,136,Support,41.412
42222594,137,Support,41.412
47272619,137,Support,41.412
55656521,137,Support,41.412
77373102,137,Support,41.412
82424111,135,Online Products,41.412
97272523,139,Online Products,41.16
98484603,132,Support,41.16
1515140,140,Services,41.16
22525845,139,Online Products,41.16
27777521,143,Support,41.16
41818594,142,Support,41.16
42222153,139,Services,41.16
42222153,140,Services,41.16
44141213,134,Support,41.16
46868521,143,Services,41.16
48787522,143,Support,41.16
59393604,139,Online Products,41.16
63131124,139,Online Products,41.16
75252392,132,Support,41.16
92525956,140,Support,40.32
1010124,134,Services,40.32
1515140,139,Support,40.32
18989147,140,Support,40.32
23737619,134,Support,40.32
42222153,139,Support,40.32
56161110,140,Support,40.32
61717522,142,Support,40.32
68181140,140,Support,40.32
76161956,140,Support,40.32
78484937,140,Support,40.32
82424111,141,Online Products,40.32
84848594,142,Services,40.32
90404603,132,Support,40.32
58080144,135,Support,39.984
61717522,136,Support,39.984
92525956,141,Support,39.48
1010124,133,Services,39.48
1515140,138,Support,39.48
18989147,141,Support,39.48
20707110,132,Services,39.48
24848619,143,Services,39.48
29494815,143,Support,39.48
30404976,140,Support,39.48
32323963,143,Support,39.48
37878619,143,Support,39.48
41818594,138,Services,39.48
42222153,138,Support,39.48
42222594,143,Support,39.48
47272619,143,Support,39.48
50101975,134,Services,39.48
53333960,142,Services,39.48
55656521,143,Support,39.48
56161110,141,Support,39.48
68181140,141,Support,39.48
76161956,141,Support,39.48
77373102,143,Support,39.48
78484937,141,Support,39.48
82424111,140,Online Products,39.48
30404976,141,Support,38.64
39090963,142,Online Products,38.64
50101975,133,Services,38.64
58080144,141,Support,38.64
61717522,138,Services,38.64
66363521,134,Support,38.64
90101594,142,Support,38.64
39090963,136,Online Products,38.556
90101594,136,Support,38.556
1010124,134,Online Products,37.8
22222619,142,Online Products,37.8
38686966,132,Online Products,37.8
58080144,140,Support,37.8
6060882,133,Support,37.8
62323967,134,Support,37.8
81111523,132,Services,37.8
83434594,141,Services,37.8
91010603,137,Online Products,37.128
93737603,137,Online Products,37.128
94545603,137,Online Products,37.128
96060112,137,Online Products,37.128
96969142,137,Online Products,37.128
97575522,137,Online Products,37.128
98181100,137,Online Products,37.128
12020213,137,Online Products,37.128
17575184,137,Online Products,37.128
22222619,136,Online Products,37.128
22323968,137,Online Products,37.128
23333619,137,Online Products,37.128
23535619,137,Online Products,37.128
23636604,137,Online Products,37.128
23636619,137,Online Products,37.128
24343619,137,Online Products,37.128
27777521,136,Support,37.128
30606521,137,Online Products,37.128
40909594,137,Online Products,37.128
41818594,135,Support,37.128
47171619,137,Online Products,37.128
